"사용월","호선명","지하철역","04시-05시 승차인원","04시-05시 하차인원","05시-06시 승차인원","05시-06시 하차인원","06시-07시 승차인원","06시-07시 하차인원","07시-08시 승차인원","07시-08시 하차인원","08시-09시 승차인원","08시-09시 하차인원","09시-10시 승차인원","09시-10시 하차인원","10시-11시 승차인원","10시-11시 하차인원","11시-12시 승차인원","11시-12시 하차인원","12시-13시 승차인원","12시-13시 하차인원","13시-14시 승차인원","13시-14시 하차인원","14시-15시 승차인원","14시-15시 하차인원","15시-16시 승차인원","15시-16시 하차인원","16시-17시 승차인원","16시-17시 하차인원","17시-18시 승차인원","17시-18시 하차인원","18시-19시 승차인원","18시-19시 하차인원","19시-20시 승차인원","19시-20시 하차인원","20시-21시 승차인원","20시-21시 하차인원","21시-22시 승차인원","21시-22시 하차인원","22시-23시 승차인원","22시-23시 하차인원","23시-24시 승차인원","23시-24시 하차인원","00시-01시 승차인원","00시-01시 하차인원","01시-02시 승차인원","01시-02시 하차인원","02시-03시 승차인원","02시-03시 하차인원","03시-04시 승차인원","03시-04시 하차인원","작업일자"
"202208","경원선","망월사","545","9","7668","1178","13245","3508","27010","4841","26054","10878","16181","9217","12611","8282","12409","8401","11925","10266","11377","9263","9914","9916","10620","11478","10741","13923","12362","17747","9607","23681","5242","24441","4137","13621","3383","11482","2369","10401","1008","6507","177","2499","0","0","0","0","0","0","20220903"
"202208","경원선","방학","913","8","11357","1552","15885","4855","32834","9074","29099","20173","19315","10933","15644","10360","15293","9990","15944","12101","13635","11954","12540","12894","12610","15694","14335","18496","15176","22246","16973","28100","9226","27246","6604","15027","5799","12246","4016","10473","1658","6341","209","2210","0","3","0","0","0","0","20220903"
"202208","경원선","보산","36","0","2005","496","2318","1291","4298","2786","4117","2764","3488","1921","2778","1507","2602","1692","2789","1675","2590","2148","2700","2107","2874","2333","3336","2698","4205","3322","3040","3584","1872","4555","1346","3345","1004","2357","423","2018","226","1571","3","442","0","0","0","0","0","0","20220903"
"202208","경원선","서빙고","55","0","927","681","2201","3089","3371","4828","3631","8543","3651","3704","3196","2700","2632","2279","2993","2124","3245","2942","3114","2621","3869","3262","5321","3347","7627","3240","7131","4074","3330","3334","2859","1915","2376","1891","1615","1572","436","1070","21","317","0","0","0","0","0","0","20220903"
"202208","경원선","석계","1346","23","6043","1646","11889","3456","24931","5694","27014","7998","18091","6820","14476","6958","13244","8353","13232","9153","12063","10339","10937","11080","10667","14997","10516","19531","11245","23782","10292","36636","7492","25968","5681","16659","5371","14536","4231","11948","1984","8206","124","1782","0","0","0","0","0","0","20220903"
"202208","경원선","소요산","106","1","696","816","1423","1698","3725","2860","5348","3864","5045","4194","4109","9202","4793","10204","6476","13783","8029","8717","11405","6064","13425","5144","12989","4706","10250","4110","5810","3030","2592","2307","1455","1843","807","1057","275","808","153","1022","7","601","0","1","0","0","0","0","20220903"
"202208","경원선","신이문","1441","4","8698","1253","14778","2796","34304","4304","37550","8203","20330","4917","14701","6000","12481","6963","12540","8215","11804","8730","9887","9301","9376","12964","9559","15379","9690","19741","8795","30574","5685","24244","3775","14843","2691","12499","1995","11709","905","7555","46","1288","0","1","0","0","0","0","20220903"
"202208","경원선","양주","1869","9","4841","2131","11621","6389","28229","11549","23376","11408","15978","6795","14332","5973","12885","7308","12388","8300","11374","8059","9803","8447","9684","10136","11650","12627","13493","16709","14184","22158","7089","19485","4155","13483","3259","10969","1883","9861","784","6025","34","2594","0","12","0","0","0","0","20220903"
"202208","경원선","옥수","0","0","0","10","9","93","65","19","85","249","47","18","51","140","17","197","10","70","13","9","24","3","7","20","363","64","386","95","29","29","391","21","55","20","31","14","11","7","11","1","1","0","0","0","0","0","0","0","20220903"
"202208","경원선","왕십리(성동구청)","887","5","5687","1236","8926","6137","25707","12240","41087","21620","26979","17007","16714","18509","16290","20057","19315","22585","20846","23900","21109","24325","22830","27069","27099","32151","29790","44179","30266","67312","23463","47341","21858","27681","24629","22272","23701","21763","11460","11872","1160","4510","0","0","0","0","0","0","20220903"
"202208","경원선","외대앞","544","17","4943","2258","7732","4692","18765","3945","23094","11582","14068","8707","11473","8260","10745","7724","12344","9684","12610","9977","12132","9491","13401","11929","14567","13673","15599","16887","12332","23042","7891","18839","6115","12339","5706","12166","4750","12621","2517","9739","123","1970","0","1","0","0","0","0","20220903"
"202208","경원선","월계","994","19","5634","1045","10055","2585","24635","6091","22870","9655","14094","5795","11111","5289","9782","5805","9854","6684","9077","7215","7991","6582","8234","8411","10279","11338","8105","13003","8196","22102","4733","18133","3330","9530","2830","9534","1711","7377","839","5603","45","1205","0","0","0","0","0","0","20220903"
"202208","경원선","응봉","133","0","1301","259","2906","1047","6868","1616","7631","2011","4748","1503","3241","1215","2910","1413","2716","1724","2567","1975","2288","2376","2436","2311","2652","3424","2779","4080","2627","5353","1492","4577","1139","2710","876","2290","781","2530","254","1424","23","366","0","0","0","0","0","0","20220903"
"202208","경원선","의정부","2545","7","10852","2591","24514","7738","47928","14213","42563","36415","25375","36069","22941","27195","24910","29885","27189","32055","27802","34905","28898","31482","32303","29131","34861","35517","39692","39440","44166","54139","27754","50918","25773","29996","19987","22654","14700","19451","6442","12855","766","6685","1","8","0","0","0","0","20220903"
"202208","경원선","이촌(국립중앙박물관)","80","0","1001","665","3529","2668","8765","4404","9642","7907","7704","5176","6161","3648","5813","3622","6125","3728","6061","4263","5833","4027","6716","4566","8069","5190","10065","6068","9398","8355","5204","6108","4329","4132","3896","3848","2806","4122","959","2303","53","739","0","0","0","0","0","0","20220903"
"202208","경원선","지행","100","1","5104","1104","10876","2734","21433","5723","21295","10631","14195","6956","11554","5292","11166","6736","10467","7630","10092","9184","8872","8232","8668","10264","8856","12006","9570","17625","10936","17115","6631","20487","5588","12656","4651","9902","3514","9678","1829","7335","140","2422","0","1","0","0","0","0","20220903"
"202208","경원선","창동","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","2","0","0","0","2","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","20220903"
"202208","경원선","청량리(서울시립대입구)","1221","11","6145","1917","7635","11811","27755","16175","42638","25150","23338","30906","30240","34379","23856","34619","29874","31897","37713","32565","28135","34518","36644","35051","34697","34278","32913","32631","38722","51671","23111","32515","25402","19128","20465","20179","10624","11796","6320","6808","244","3027","1","0","0","0","0","0","20220903"
"202208","경원선","한남","202","2","1946","637","2633","4741","4522","10930","5439","14241","4707","10745","4721","5789","5244","4972","5334","4807","4906","5277","5567","4506","6979","4313","8435","5934","13990","6815","14270","7154","6791","6066","4879","3165","5074","3358","4624","2488","2102","1482","116","408","0","0","0","0","0","0","20220903"
"202208","경원선","회룡","1377","25","14771","1868","26938","5391","54503","8855","44390","12014","27310","10969","23257","11397","21779","12264","20182","14599","18144","15051","15646","16421","15003","19189","14310","25214","13882","31855","12020","42253","7674","42246","5833","23758","4947","18565","3329","16235","1316","9814","177","4185","0","1","0","0","0","0","20220903"
"202208","경의선","가좌","1","1","3096","197","7281","2626","20330","4444","24118","10313","11118","7561","8650","5618","8059","5300","9890","5757","7115","7829","6921","6988","7155","7917","7591","9738","8370","12476","8601","18776","5298","14979","3545","8163","3169","6176","2576","6300","876","4705","21","545","0","0","0","0","0","0","20220903"
"202208","경의선","강매","0","0","2064","311","6143","919","17680","1263","17019","3157","7867","1465","4832","1392","4133","1631","3711","1762","3253","2279","2816","2521","2737","3248","3119","4576","2926","6250","3483","11216","1319","10905","848","6086","777","5499","511","5251","216","3125","5","1147","0","0","0","0","0","0","20220903"
"202208","경의선","검암","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20220903"
"202208","경의선","계양","0","0","0","0","1","0","1","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","20220903"
"202208","경의선","곡산","1","0","237","137","1097","639","1907","1385","1455","2413","953","988","772","686","762","660","761","844","736","623","961","574","954","681","1040","750","1533","1102","1999","1677","614","1442","392","822","312","615","208","541","98","386","10","33","0","0","0","0","0","0","20220903"
"202208","경의선","공덕","16","1","584","102","1892","2037","4395","7123","5576","19164","3945","8167","3727","3258","4435","3450","5234","3490","4913","3423","4530","3477","4914","3563","5954","4108","10660","5584","17266","7446","7150","4848","5989","2888","6490","3134","5629","2628","2600","1692","172","262","0","0","0","0","0","0","20220903"
"202208","경의선","금릉","109","3","2667","242","9830","2493","17316","5656","13553","10417","8434","5312","7209","4358","7225","4274","7078","5030","6637","5090","6184","6157","6220","6581","7555","7800","9648","11694","11449","13712","5079","14151","3993","7557","3444","7412","2468","6700","628","5137","56","1562","0","0","0","0","0","0","20220903"
"202208","경의선","금촌","130","3","3662","257","10112","4363","19584","9878","17234","14814","11421","8225","10075","7329","10496","6258","10786","8988","10283","8524","9155","8724","9564","9492","10530","11069","12703","15605","16440","17520","7698","15943","6110","10690","4760","9856","3174","7900","880","5851","119","1670","0","0","0","0","0","0","20220903"
"202208","경의선","능곡","4","0","2984","463","7260","3053","15344","2934","15147","6075","8662","3866","6219","3034","5683","3200","5141","3779","5048","3826","4360","4026","4487","4725","5542","6291","5770","7602","5561","11757","3222","9671","2167","6187","1671","6092","1141","5327","557","3400","32","2756","0","0","0","0","0","0","20220903"
"202208","경의선","디지털미디어시티","10","0","1161","371","3024","1518","10497","1773","10623","4009","5477","2496","3930","1936","3703","1943","3849","2222","3429","2766","3292","2538","3507","2878","4357","3941","5151","5682","5031","9676","2971","7307","1851","4699","1513","3531","1242","4027","669","2554","27","341","0","0","0","0","0","0","20220903"
"202208","경의선","문산","986","2","3179","12","8093","3208","15877","6898","14317","14320","10060","5663","8731","6542","8939","7017","9203","7891","9106","7632","8921","7113","9164","9652","9869","8880","12430","11330","11957","13449","5763","13991","4453","8887","3147","7168","2051","7385","98","4939","1","2337","0","0","0","0","0","0","20220903"
"202208","경의선","백마","6","0","4553","777","14706","2846","34216","6530","24337","10901","12210","6081","9633","4424","9743","4146","9384","6215","8196","7128","7152","6595","8647","7622","9383","8749","9912","12353","10673","26399","4704","24513","3508","12636","3344","12120","3229","10043","1013","9720","96","543","0","0","0","0","0","0","20220903"
"202208","경의선","서강대","1","1","620","161","1562","1378","3470","2923","4190","7180","3115","5791","2630","2867","2613","2799","3012","2998","3280","3199","3064","3189","3427","2959","4094","3505","5528","3792","5971","4920","3598","3301","3083","2231","3382","2493","2838","1996","1144","1345","8","123","0","0","0","0","0","0","20220903"
"202208","경의선","서울역","2","0","730","7","1254","7555","3163","23638","3005","37338","2506","18996","1896","7127","2120","5369","2901","4180","3723","6821","3831","3112","5712","3153","8296","3344","16695","5132","30787","5994","10753","3437","5576","2031","6406","2279","1181","184","2524","1107","1","113","0","0","0","0","0","0","20220903"
"202208","경의선","수색","2","0","939","780","1929","6916","3456","5899","4209","18503","3074","8682","2586","3543","2597","2374","2569","2365","2425","3094","2726","2245","3330","2712","6438","3192","10025","3836","13951","3718","5999","2966","3184","2090","2226","1279","1812","1519","685","1177","4","213","0","0","0","0","0","0","20220903"
